text,label
Finnish Savings bank + set ashore report operating profit rise EUR 21. tierce mn second quarter 2009 EUR sixer. 1 mn tally time period 2008,1
finnish financial group Aktia operating profit 2009 increase EUR 47.0 mn EUR 6.6 mn 2008,1
finnish fiscal group Aktia operating profit 2009 gain EUR 47. nought mn EUR 6. 6 mn 2008,1
finnish forest machinery manufacturer Ponsse net sale grow EUR 51.3 mn quarter 2010 EUR 37.5 mn corresponding period 2009,1
finnish forest machinery manufacturer Ponsse net cut rate sale grow EUR 51. 3 mn quarter 2010 EUR thirty seven. v mn gibe period 2009,1
finnish KCI Konecranes raise net sale growth estimate 2006 25 35,1
finnish KCI Konecranes erect net sales agreement growth estimate 2006 twenty five xxxv,1
finnish Okmetic manufacture process silicon wafer semiconductor sensor industry norwegian solar wafer company NorSun sign contract Okmetic supply NorSun mono silicon crystal use solar cell manufacturing,1
finnish Okmetic manufacture process silicon wafer semiconductor detector industry norwegian solar wafer caller NorSun sign contract Okmetic supply NorSun mono silicon crystal usage solar cell manufacture,1
finnish pharmaceutical company Orion net sale rise EUR 190mn quarter 2009 EUR 180mn quarter 2008,1
finnish pharmaceutical fellowship Orion net sale rise EUR 190mn quarter 2009 EUR 180mn poop 2008,1
Finnish Ponsse sign agreement Babcock Africa distribution support ponsse forest machine harvester head information system South Africa,1
Finnish Ponsse signal agreement Babcock Africa distribution livelihood ponsse forest machine harvester head word information arrangement South Africa,1
south african Sappi large foreign forest industry company operate Finland result acquisition Finnish M real Corporation Graphic Papers Business unit,1
south african Sappi large foreign forest manufacture party operate Finland result acquisition Finnish M real Bay window Computer graphic Written document Occupation unit,1
accord Deputy MD Pekka Silvennoinen aim double turnover year,1
accord Surrogate MD Pekka Silvennoinen bearing double turnover class,1
accord HKScan Finland plan increase J+Ærvi Suomen Portti net sale EUR 80mn EUR 100mn,1
conformity HKScan Suomi programme increase J + Ærvi Suomen Portti net sale EUR 80mn EUR 100mn,1
advertising circulation revenue grow 3.4 0.4 respectively,1
advertise circulation tax revenue grow iii. 4 0. quatern respectively,1
takeover Cramo second large rental service provider latvian market,1
takeover Cramo second great rental overhaul provider latvian market,1
significant sale increase 18.6 Russia,1
significant sale gain eighteen. 6 Union of soviet socialist republics,1
Alma Media expect net sale increase forecast previously,1
Alma Media gestate final cut rate sale increase forecast previously,1
Lemmink+Æinen profit accounting period go EUR 3.1 mn EUR -24.5 mn year ago,1
Lemmink + Æinen profit accounting time period pass EUR three. 1 mn EUR - xxiv. 5 mn year ago,1
end March 2007 group order book EUR 39.6 mn 42 corresponding period 2006,1
end Master of architecture 2007 chemical group gild quran EUR 39. 6 mn forty two corresponding period 2006,1
"time profit company increase 10 H1 reach Ls 79,000",1
"time profit company increase 10 H1 range Ls seventy nine, 000",1
Aviation Systems Maintenance base Kansas generate net sale usd 2.6 million 2008,0
Aviation Systems Upkeep base Kansas generate net profit sale usd two. 6 gazillion 2008,0
increase share meat sausage offer number new taste grill product shish kebabs segment Paavel say,1
increase contribution meat sausage balloon declare oneself number new taste grill product shish kebabs section Paavel say,1
operating profit net sale 12 month period increase respectively EUR10 .5 m EUR28 .8 m compare financial year 2004,1
operating profit net sale xii calendar month menses increase respectively EUR10. little phoebe 1000 EUR28. eighter from decatur m compare fiscal year 2004,1
operating profit net sale 12 month period increase respectively EUR20 .8 m EUR177 .7 m compare financial year 2004,1
operating profit net cut rate sale 12 calendar month full point increase severally EUR20. 8 one thousand EUR177. 7 m compare fiscal year 2004,1
operating profit net sale 12 month period increase respectively EUR21 .5 m EUR196 .1 m compare 2005,1
operating profits net sale 12 month period increase severally EUR21. fin m EUR196. 1 m equivalence 2005,1
operating profit net sale 12 month period increase respectively EUR4 .7 m EUR26 .7 m compare 2004,1
operating profit net sales agreement 12 calendar month period of time increase respectively EUR4. 7 m EUR26. vii m compare 2004,1
operating profit net sale month period increase respectively 26.6 3.4 compare corresponding period 2006,1
operating profit final sales agreement calendar month period increase respectively twenty six. 6 3. four compare corresponding period 2006,1
operating profit net sale month period increase respectively EUR13 .8 m EUR143 .6 m compare corresponding period 2007,1
operating earnings net sale calendar month period increase respectively EUR13. eighter m EUR143. 6 m equivalence corresponding period 2007,1
operating profit net sale month period increase respectively EUR0 .4 m EUR3 .2 m compare corresponding period 2005,1
operating profit net sale month period increase respectively EUR0. iv 1000 EUR3. 2 one thousand compare check period 2005,1
operating profit net sale month period increase respectively EUR18 .1 m eur127 .6 m compare corresponding period 2006,1
operating profit final cut rate sale month period increment respectively EUR18. one m eur127. 6 m equivalence represent period 2006,1
operating profit net sale month period increase respectively EUR7 .5 m EUR655 .5 m compare corresponding period 2005,1
operating profit net sales event month menstruum increase respectively EUR7. 5 1000 EUR655. quint m compare corresponding period 2005,1
operating profit net sale month period increase respectively EUR15 .1 m EUR131 .5 m compare corresponding period 2005,1
operating profit net sales event month period gain severally EUR15. 1 one thousand EUR131. 5 m compare correspond period 2005,1
operating profit net sale month period increase respectively EUR16 .0 m EUR139 m compare corresponding quarter 2006,1
operating profit nett cut rate sale calendar month point increase severally EUR16. 0 m EUR139 m compare corresponding quarter 2006,1
operate profit sale month period increase respectively EUR0 .3 m EUR13 .1 m compare corresponding period 2005,1
operate profit sale month period addition severally EUR0. 3 m EUR13. one metre compare check period 2005,1
operate profit turnover month period increase respectively EUR2 .4 m EUR43 .8 m compare corresponding period year ago,1
operate net profit turnover calendar month period increase respectively EUR2. 4 m EUR43. viii m equivalence corresponding period twelvemonth ago,1
operate profit turnover month period increase respectively EUR17 .6 m eur1149 .9 m compare corresponding period 2007,1
operate profit dollar volume month period increase respectively EUR17. 6 m eur1149. ix m compare corresponding point 2007,1
operate profit turnover month period increase respectively EUR0 .1 m EUR29 .0 m compare corresponding period year ago,1
operate profit turnover month period increment severally EUR0. ane m EUR29. nought m compare corresponding full stop year ago,1
cargo volume grow 7,1
loading volume grow vii,1
cargo volume increase approximately 5,1
loading volume increase approximately five,1
comparable operating profit total EUR 854mn EUR 730mn 2004,1
corresponding operating net full EUR 854mn EUR 730mn 2004,1
Digia say consolidated net sale January June 2010 EUR67 .8 m 9.7 period 2009 EUR61 .9 m,1
Digia read coalesced net sale January June 2010 EUR67. 8 m 9. septenary time period 2009 EUR61. 9 m,1
diluted earning share EPS rise EUR 0.29 EUR 0.05,1
diluted earning percentage EPS rise EUR 0. 29 EUR zero. 05,1
diluted earning share EPS rise EUR 0.52 versus EUR 0.09,1
diluted earning share EPS cost increase EUR nought. fifty two versus EUR 0. 09,1
diluted earning share EPS rise EUR 1.05 EUR 0.64,1
debase realise share EPS rise EUR 1. 05 EUR cipher. 64,1
diluted earning share EPS rise EUR 3.68 EUR 0.50,1
diluted bring in share EPS raise EUR 3. 68 EUR cipher. 50,1
dilute EPS rise EUR3 .68 EUR0 .50,1
dilute EPS ascent EUR3. 68 EUR0. 50,1
EBIT margin 1.4 5.1,1
eb margin ace. tetrad 5. 1,1
Editor note Grimaldi generate 1.7 bln euro $ 2.182 bln turnover 2005 ANSA report 29 2006,0
Editor note Grimaldi generate single. seven bln euro $ ii. 182 bln turnover 2005 ANSA report xxix 2006,0
EPS quarter EUR0 .00 compare EUR0 .01 quarter 2008 represent Group net sale quarter EUR15 .3 m 2.8 compare EUR14 .9 m quarter 2008,1
EPS one quarter EUR0. 00 compare EUR0. 01 after part 2008 represent Grouping net sale quarter EUR15. triad m 2. 8 compare EUR14. 9 one thousand quarter 2008,1
EPS continue operation come 0.30 eur 0.17,1
EPS carry on operation come nought. 30 eur 0. xvii,1
equity ratio 60.9 compare 54.2 quarter 2007 net sale Frozen Foods Business total EUR 11.0 5 quarter 2006,1
fairness ratio 60. nine compare 54. deuce quarter 2007 nett sale Frozen Foods Line total EUR 11. 0 little phoebe quarter 2006,1
EUR928 000 Q1 2010 6 2010 finnish textile clothing design company Marimekko Oyj HEL mmo1v say today net profit rise EUR928 000 quarter 2010 EUR13 000 corresponding period year early,1
EUR928 000 Q1 2010 sestet 2010 finnish textile clothing purpose company Marimekko Oyj hela mmo1v say today net lucre climb EUR928 000 quarter 2010 EUR13 000 corresponding period class ahead of time,1
finland base Elcoteq SE privately hold provider electronic manufacturing service communication company say Thursday sign long term manufacturing supply deal communication equipment company Andrew Corp.,1
finland base Elcoteq SE in camera hold provider electronic manufacturing service communicating caller say Thursday mansion prospicient terminal figure manufacturing supply deal communication equipment caller Andrew Corp.,1
finnish cutlery hand tool maker Fiskars Oyj Abp HEL FISAS say today net profit rise EUR 24.1 million usd 33.6 m quarter 2010 EUR 17.9 million year early,1
finnish eating utensil hand putz maker Fiskars Oyj Abp HEL fisa enjoin today last profit rise EUR twenty four. 1 1000000 usd 33. 6 m quarter 2010 EUR xvii. 9 million yr betimes,1
finnish department store chain Stockmann Oyj Abp net profit rise 39.8 mln euro $ 56.8 mln month 2007 37.4 mln euro $ 53.4 mln period 2006,1
finnish section store range Stockmann Oyj Abp net profit rise thirty nine. 8 mln euro $ lvi. octonary mln month 2007 37. foursome mln euro $ 53. tetrad mln menstruation 2006,1
finnish lifting equipment maker Konecranes Oyj say July 30 2008 net profit rise 71.2 mln euro $ 111.1 mln half 2008 57.1 mln euro $ 89.1 mln period 2007,1
finnish lifting equipment maker Konecranes Oyj say July 30 2008 meshing profits rise 71. 2 mln euro $ 111. 1 mln one half 2008 fifty seven. 1 mln euro $ 89. 1 mln period 2007,1
finnish message solution developer Tecnomen Corporation OMX Helsinki tem1v say Thursday 11 December receive expansion order Convergent Charging solution Latin America,1
finnish message solution developer Tecnomen Potbelly OMX Helsinki tem1v read Thursday eleven December receive expansion order Convergent Charging solution Latin U.s.,1
finnish metal industry solution supplier Outotec Oyj net profit rise 50.4 mln euro $ 72.5 mln month 2007 20.1 mln euro $ 28.9 mln period 2006,1
finnish metallic element diligence solution provider Outotec Oyj net profit lift 50. 4 mln euro $ 72. 5 mln month 2007 20. 1 mln euro $ 28. 9 mln menstruum 2006,1
